DocID,TableNum,Columns,Class,TagMethod
83936,151,"['CATEGORY ', 'CUSTOMER SATISFACTION RATING (Please circle yes or no) ', 'Unnamed: 2', 'Survey Conducted Date ', 'The date the survey was conducted ', 'nan', 'Survey Interviewer ', 'The survey interviewer is the person who initiated the survey. ', 'nan', 'Customer Participation ', 'Did the customer partipcipate in this survey? ', 'nan', 'Customer Representative ', 'Enter the Customer representative name ', 'Mehawid ', 'HSE ', 'Was our HSE performance satisfactory? Circle/ or N ', 'nan', 'Equipment ', 'Were you satisfied with our Equipment? Circle/ or N ', 'nan', 'Personnel ', 'Were you satisfied with our people? Circle ( br N ', 'nan', 'Customer Comment ', nan, nan]",,
83936,152,"['TYPE OF JOB (Cementing or Non-Cementing): ', 'Cementing ', 'Select the job type (Cementing or Non-Cementing) TOTAL OPERATING TIME (hrs) ', 'Rig up/ Pumping/ Rig Down ', 'nan', 'HSE INCIDENT, ACCIDENT, INJURY: ', 'NO ', 'This should be recordable incidents only ', 'nan', ""WAS THE JOB DELIVERED CORRECTLY AS PERJOB DESIGN' "", 'YES ', 'This will be dictated by the customer ', 'nan', 'TOTAL TIME PUMPING (hrs) ', 'Total number of hours pumping fluid on this job ', 'nan', 'NON N-PRODUCTIVE RIG TIME: ', 'As a result of Halliburton cementing PSL ', 'nan', ""NUMBER OF JSA'S PERFORMED: "", 'NUMBER OF UNPLANNED SHUTDOWNS (After starting to pump) ', 'TYPE OF RIG(CLASSIFICATION) JOB WAS PERFORMED ON: ', 'LAND ']",,
83936,153,"['Unnamed: 0', 'Unnamed: 1', 'CEMENT/PUMPING ', 'JOB SUMMARY ', 'Unnamed: 4', 'Unnamed: 5', 'WELL ', 'LOCATION/FIELD NAME ', 'COUNTRY ', 'HES REP ', 'CUSTOMER REP ', 'WELL TYPE ', 'Cam13 ', 'Cam ', 'Australia ', 'Jordan Jujnovich ', 'Mohammad Bohran ', 'Gas Dev ', 'JOB TYPE ', 'BOD NUMBER ', 'JOB PURPOSE CODE ', 'nan', 'BDA ', 'RIG ', 'Production Casing ', 'CEMENT PRODUCTION CASING ', 'Brisbane ', 'weatherford 7 ']",,
83936,154,"['CUSTOMER ', 'SALES ORDER No. ', 'DATE ', 'QGC ']",,
83936,155,"['DATE DAY-MTH-YR ', 'TIME HRS:MIN ', 'VOLUME (BBLS) ', 'PRESSURE (psi) HIGH ', 'LOW ', 'RATE BPM ', 'JOB DESCRIPTION ', 'April 25/14 ', 'nan', 'nan', 'nan', 'nan', 'Mob crew from Chinchilla ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Arrive on rig cite ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Back to camp ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Rig call ', 'April 26/14 ', 'nan', 'nan', 'nan', 'nan', 'Spot and rig up Cementing equipments ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Safety meeting ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Drop shuttoff plug and load closing plug into cement head ', 'nan', 'nan', 'Pump 5 bbl well fluid ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Pressure test line to 3500 Psi ', 'nan', 'nan', 'nan', 'Displace shutoff plug total 37.8 bbl ', 'nan', 'nan', 'nan', 'nan', 'inflate ECP as per CM Instructions ', 'nan', 'nan', 'nan', 'nan', 'Open stage tool ', 'nan', 'nan', 'Circulate thru stage tool ', 'nan', 'nan', 'nan', 'Mix and pump 31.6 bbl lead slurry ', 'nan', 'nan', 'nan', 'Mix and pump 7.4 bbl tail slurry ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Drop closing plug ', 'nan', 'nan', 'nan', 'Displace top plug with 37.5 bbl drilling mud ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Bump cloising plug and close stage tool ', 'nan', 'nan', 'nan', 'nan', 'Pressure test casing for 2000 psi ', 'nan', 'nan', 'nan', 'nan', 'Bleed off ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Cement at surface after 24 bbl into displacment ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Rig down ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'paper work ', nan, nan, nan, nan, nan, 'Back to camp ']",,
83936,156,"['PERSONNEL EXPOSURE hrs ', 'PERSONNEL EXPOSURE hrs .2']",,
83936,157,"['SAP# PUMPING MIXING HOURS ', 'SAP# BULK SUPPLYITANK HOURS ', 'SAP# VEHICLES I TRAILERS HOURS ', 'SAP# OTHER EQUIPMENT HOURS ', 'nan', 'nan', nan]",,
83936,158,"['Unnamed: 0', 'Unnamed: 1', 'CEMENT/PUMPING ', 'JOB SUMMARY ', 'Unnamed: 4', 'Unnamed: 5', 'WELL ', 'LOCATION/FIELD NAME ', 'COUNTRY ', 'HES REP ', 'CUSTOMER REP ', 'WELL TYPE ', 'Cam136 ', 'Cam ', 'Australia ', 'Jordan Jujnovich ', 'Mohammad Bohran ', 'Gas Dev ', 'JOB TYPE ', 'BOD NUMBER ', 'JOB PURPOSE CODE ', 'nan', 'BDA ', 'RIG ', 'Production Casing ', 'CEMENT PRODUCTION CASING ', 'Brisbane ', 'weatherford 7 ']",,
83936,159,"['Customer: ', 'Halliburton ', 'Job Date: 04/26/14 ', 'Ticket #: 02:47:46 ', 'Well Description: ', 'Technology #RTD Stg GOLD ', 'Yassine ', 'Control ver 4.20, Display ver 4.20 ']",,
84138,1,"['April Anfruns, Technical Assistant ', 'X ', 'ABN 68 001 646 331 ', 'Reviewed: ', 'nan', 'Level 1, 144 Montague Road ', 'Trevor Marks, Senior Drilling Engineer ', 'X ', 'WEST END QLD 4101 ', 'Reviewed Alex Young, Graduate Geologist ', 'X ', 'nan', 'Approved: ', 'nan', 'nan', 'Sai Krishna Naidu, Graduate Petroleum Engineer ', 'X ', 'May, 2014 ']",,
84138,2,"['Name ', 'Unit ', 'Weight ', 'Total ', 'AMC Pac L ', 'AMC Biocide ', 'Soda Ash ', 'Citric Acid ', 'Drispac Regular Plus ', 'Nut Plug ']",,
84138,3,"['Well Details ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'nan', 'Conductor ', 'Surface ', 'Production ', 'nan', 'Hole ', 'nan', 'nan', 'nan', 'nan', 'Size ', 'N/A ', 'nan', 'Depth from Rotary Table ', 'nan', 'nan', 'Drilling Fluid ', 'nan', 'Water-based spud mud ', 'Water-based polymer mud ', 'nan', 'Drill Bits - Size/Type ', 'nan', 'nan', 'Casing ', 'nan', 'nan', 'nan', 'nan', 'Size/Weight/ E Grade ', 'nan', 'nan', 'Depth - Bottom of Shoe (mRT) ', 'nan', 'nan', 'Cement ', 'nan', 'nan', 'nan', 'nan', 'Interval ', 'Surface Casing: mRT to surface ', 'Production Casing: mRT to surface ', 'Surface ', 'Pumped 49bbl CaCl ', 'of 15.6ppg & 0.25gal/10bbl ', 'Portland GP cement NF-6 additives. surface. Cement tagged ', 'lead with 0.5% 10bbl cement to at 154 mRT. ']",,
84138,4,"['General Data ', 'Unnamed: 1', 'Well Name: ', 'Combabula North 334 ', 'Well Type: ', 'Development ', 'Field: ', 'Combabula North ', 'Tenure: ', 'PL 408 ', 'Location ', 'nan', 'Latitude: ', 'Longitude: ', 'GDA94 Zone 55 Easting: ', 'GDA94 Zone 55 Northing: ', 'Elevation ', 'nan', 'Ground Level (mAMSL): ', 'Drill Floor (mAMSL): ']",,
84138,5,"['Date ', 'N/A ']",,
84138,6,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Pressures (psia) ', 'Unnamed: 8', 'Date ', 'Interval (mRT) ', 'Formation (CM) ', 'Gas Flow Rate ', 'Fluid Recovery ', 'Initial Flow ', 'Initial Shut In ', 'Final Flow ', 'Final Shut In ', 'N/A ', nan, nan, nan, nan, nan, nan, nan, nan]",,
84138,7,"['Unnamed: 0', 'Date ', 'Initial ', 'N/A ', 'Fina ', 'N/A ']",,
84138,8,"['Wireline Logs ', 'Unnamed: 1', 'Date ', 'Log Type ', 'Interval ', 'Contractor ', 'Unnamed: 6', 'Logging Run ', 'Res-Den-Neu-GR ', 'nan', 'Schlumberger ', 'Full Hole ', 'Coring ', 'Date ', 'Interval (mGL) ', 'Size/Cut (m) ', 'Recovered ', 'N/A ', nan, nan, nan, nan, nan, nan]",,
84138,9,"['Date ', 'Unnamed: 1', 'Longitude ', 'Latitude ', 'Unnamed: 4', 'Ground Level mAMSL) ', 'Easting ', 'Unnamed: 9']",,
84138,10,"['Sidewall Coring ', 'Date ', 'Interval (mGL) ', 'Size/Cut (m) ', 'Recovered (m) ', 'N/A ', 'nan', 'nan', 'nan', 'nan', 'Mudlogging ', 'Date ', 'Interval (mGL) ', 'Size/Cut (m) ', 'Recovered (m) ', 'N/A ', 'nan', 'nan', 'nan', 'nan', 'Cutting Samples ', 'Date ', 'Interval (mGL) ', 'Size/Cut (m) ', 'Recovered (m) ', 'N/A ', nan, nan, nan, nan]",,
84138,11,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'nan', 'nan', 'nan', 'nan', 'nan', 'Formation ', 'Tops ', 'Summary ', 'nan', 'nan', 'nan', 'nan', 'Formation ', 'tops were ', 'picked by ', 'Geoscientists ', 'nan', 'nan', 'nan', 'nan', 'nan', 'from Wireline Logs ', 'Curve data. ', 'X X ', 'Surface Casing: ', nan, nan, nan, nan]",,
84138,12,"['Unnamed: 0', 'Pre-Perforated ', 'Unnamed: 2', 'Undifferentiated ', 'Unnamed: 5', 'Formation ', 'Interval ', 'Walloon ', 'Sub-Group/UJCM ', 'Walloon CM ', 'Macalister ', 'Seam ', 'nan', 'nan', 'nan', 'Juandah Sst ', 'nan', 'Stage Tool 303.32 ', 'mRT ', 'nan', 'Lower Juandah ', 'CM ', 'External Casing ', 'Packer: ', 'Tangalooma ', 'Sst ', 'nan', 'nan', 'nan', 'Taroom CM ', 'nan', 'nan', 'nan', 'nan', 'Eurombah ', 'FM ', 'Production Casing: ', 'nan', 'nan', 'nan', 'Production Hole: ', 'nan', 'nan', 'nan', ""Driller's Depth: "", nan, nan, nan, nan]",,
84138,13,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'A ', 'Issued For Information Only ', 'MN ', 'LL ', 'GH ', 'nan', 'Rev ', 'Description ', 'Drawn ', 'Check ', 'QA ', 'Approved ', 'Date ']",,
84138,14,"['Name ', 'Distance (Km) ', 'CMN335 ', 'CMN368 ', 'CMN367 ', 'CMN381 ', 'CMN382 ', 'CMN317 ', 'CMN334 ', 'CMN311 ', 'CMN330 ', 'CMN383 ', 'CMN331 ', 'CMN316 ', 'CMN369 ', 'CMN370 ']",,
84138,15,[],,
84138,16,[],,
84138,17,"['Start Time ', 'End Time ', 'Dur (hrs) ', 'Depth Start (mKB) ', 'Depth End (mKB) ', 'Phase ', 'Op Code ', 'Activity Code ', 'Time P-T-X ', 'Operation ', 'DEMOB ', 'MOVE ', 'RURD ', 'P ', 'R/D, commenced moving & R/U Atlas #4 rig package on 100% R/D 80% moved & 50% R/U. ']",,
84138,18,"['Contact Name ', 'Title ', 'Mobile ', 'HARRY ALEX ', 'DAY DRLG SUPV ']",,
84138,19,"['Observ Type ', 'Unnamed: 1', 'Hazard ID ', 'Safety Observations ']",,
84138,20,"['Comment ', 'HAZID: 1. No maximum height on overhead cable sign. 2. Level pins parker for forks on loader damaged. 3. Two light assemblies in mast broken and lights not working. ', 'Safety Obs: 1. Observed crew using good communication with Halliburton crew while conducting cement job. 2. Origin field sup acknowledged Atlas #4 crew safety & production performance. ']",,
84138,21,"['Formation Name ', 'Drill Top MD (mKB) ', 'Drill Top TVD (mKB) ', 'Undifferentiated ', 'Westbourne Fm. ', 'Springbok Sst. ', 'Upper Juandah CM ', 'Macalister Seam ', 'Juandah Sst. ', 'Lower Juandah CM ', 'Tangalooma Sst. ', 'Taroom CM ', 'Eurombah Fm. ', nan]",,
84138,22,"['Type ', 'Date ', 'Run No. ', 'Depth Top (mKB) ', 'Depth Bottom (mKB) ', 'Logging Company ', 'Calliper (Cal) ', 'Schlumberger ', 'Density (DEN) ', 'Schlumberger ', 'Deviation (GPIT) ', 'Schlumberger ', 'Gamma Ray (GR) ', 'Schlumberger ', 'Neutron (Neu) ', 'Schlumberger ', 'Resistivity (Res) ', 'Schlumberger ', 'Spontaneous Potential (SP) ', 'Schlumberger ', 'Temperature Survey (Temp) ', 'Schlumberger ']",,
84138,23,[],,
84138,24,"['Start Time ', 'End Time ', 'Dur (hrs) ', 'Depth Start (mKB) ', 'Depth End (mKB) ', 'Phase ', 'Op Code ', 'Activity Code ', 'Time P-T-X ', 'Operation ', 'DEMOB DEMOB ', 'MOVE MOVE ', 'SFTY RURD ', 'P P ', 'Held pre tour safety meeting. Continued moving & R/U Atlas #4 rig package on CMN 334. Note: conducted PJSM before any major task completed pre-spud inspections, ', 'MIRU ', 'MOVE ', 'SFTY ', 'P ', ""Completed pre-spud inspections, conducted muster drill 45 sec to muster, function tested ESD's, conducted hazard hunt & "", 'SURFAC ', 'DRILL ', 'DRLG ', 'P ', 'pre-spud safety meeting, PJSM: Drilled 12 1/4"" surface hole F/ 2.7mRT to 37mRT. Drilling parameters: WOB= 5 KIbs, 270gpm SPP= 70psi, 100rpm TQ on bottom= 3400 ft/lbs. ', 'SURFAC ', 'DRILL ', 'CIRC ', 'P ', 'Circulated hole clean a 270gpm SPP= 7( psi. POOH F/ 37mRT to 28mRT ']",,
84138,25,[],,
84138,26,"['Contact Name ', 'Title ', 'Phone Work ', 'Mobile ', 'HARRY ALEX ', 'DAY DRLG SUPV ', 'nan', 'JAMES KNIGHT ', 'DAY DRLG SUPV ']",,
84138,27,"['Date ', 'Type ', 'Description ', 'Tour ', 'Comment ', 'Pre-Tour Meeting ', 'Pre-Tour Meeting ', 'Day ', 'Discussed the days operations. ', 'Hazard Hunt ', 'Hazard Hunt ', 'Day ', 'Found and closed numerous hazards prior to spudding well. ', 'Muster Drill ', 'Muster Drill ', 'Day ', 'Crew musterd in good time ', 'Pre-Spud Meeting ', 'Pre-Spud Meeting ', 'Day ', 'Discussed drilling depths, suspended loads and visual checks. ']",,
84138,28,"['ObserV Type ', 'No. Rpts ', 'Comment ', 'ID ', 'Observations ', 'Gate to lease not closed. Closed gate. Communicate the close gate policy. ']",,
84138,29,"['Formation Name ', 'Drill Top MD (mKB) ', 'Drill Top TVD (mKB) ', 'Undifferentiated ', 'Westbourne Fm. ', 'Springbok Sst. ', 'Upper Juandah CM ', 'Macalister Seam ', 'Juandah Sst. ', 'Lower Juandah CM ', 'Tangalooma Sst. ', 'Taroom CM ', 'Eurombah Fm. ', nan]",,
84138,30,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Type ', 'Date ', 'Run No. ', 'Depth Top (mKB) ', 'Depth Bottom (mKB) ', 'Logging Company ', 'Calliper (Cal) ', 'Schlumberger ', 'Density (DEN) ', 'Schlumberger ', 'Deviation (GPIT) ', 'Schlumberger ', 'Gamma Ray (GR) ', 'Schlumberger ', 'Neutron (Neu) ', 'Schlumberger ', 'Resistivity (Res) ', 'Schlumberger ', 'Spontaneous Potential (SP) ', 'Schlumberger ', 'Temperature Survey (Temp) ', 'Schlumberger ']",,
84138,31,[],,
84138,32,[],,
84138,33,"['Start Time ', 'End Time ', 'Dur (hrs) ', 'Depth Start (mKB) ', 'Depth End (mKB) ', 'Phase ', 'Op Code ', 'Activity Code ', 'Time P-T-X ', 'Operation ', 'SURFAC ', 'DRILL ', 'SFTY ', 'P ', 'Reviewed & discussed Origin life saving rule #10: Never position yourself ', 'SURFAC ', 'DRILL ', 'DRLG ', 'P ', 'under a suspended load. Drilled 12 1/4"" surface hole F/ /37mRT to 168mRT: Drilling parameters @ 160mRT UP/SO/SW= 29/26/24KIbs WOB= 7klbs, SPP= 205@ 370gpm, ', 'SURFAC SURFAC ', 'CASING CASING ', 'CIRC TRIP ', 'P P ', 'RPM= 105, TQ on/off=4.6/1.3Kft/Ibs Circulated and reciprocated drill string until hole is clean. POOH with 121/4"" drilling assembly from 168mRT to Surface. Clean and clear rig floor. ', 'SURFAC SURFAC SURFAC ', 'CASING CEMENT CEMENT ', 'RNCS SFTY CIRC ', 'P P T ', 'Held PJSM with RM, OEWSR and crew. Picked up 9-5/8"" joint # 1, made up float shoe track with thread lock and installed centralizer mid joint. Checked floats OK, Ran a further 13 joint of K55 BTC 36ppf casing to 166.04mRT. Circulated casing and landed casing 210mm above ground level. Halliburton attempted to prime their pumps and could not. The water feed hose was taken off and the suction screen was full of rocks. This process was repeated several times. The BHD truck was re positioned at the sump and approximately 15 bbls of water was flushed from the back of the tanker attempting to remove the rocks from the tanker. The BHD tanker was then hooked up the the Halliburton unit again and the cementers attempted to prime their pump but more rocks plugged the suction screen. The BHD truck was sent to dump the water and clean the tanker out properly. ']",,
84138,34,"['Observ Type ', 'No. Rpts ', 'Comment ', 'ID ', 'Observations ']",,
84138,35,"['Contact Name ', 'Title ', 'Phone Work ', 'Mobile ', 'JAMES KNIGHT ', 'DAY DRLG SUPV ']",,
84138,36,"['Type ', 'Date ', 'Run No. ', 'Depth Top (mKB) ', 'Depth Bottom (mKB) ', 'Logging Company ', 'Calliper (Cal) ', 'Schlumberger ', 'Density (DEN) ', 'Schlumberger ', 'Deviation (GPIT) ', 'Schlumberger ', 'Gamma Ray (GR) ', 'Schlumberger ', 'Neutron (Neu) ', 'Schlumberger ', 'Resistivity (Res) ', 'Schlumberger ', 'Spontaneous Potential (SP) ', 'Schlumberger ', 'Temperature Survey (Temp) ', 'Schlumberger ']",,
84138,37,"['Date ', 'Type ', 'Description ', 'Tour ', 'Comment ', 'Unnamed: 5', 'Pre-Tour Meeting ', 'Pre-Tour Meeting ', 'Day ', 'Reviewed & discussed Origin life saving rule #10: Never yourself under a suspended load. ', 'position ', 'Bushfire talk ', 'Bushfire talk ', 'Day ', 'Discussed exits from the lease and ensured the fire ready to go. ', 'triler was full and ', 'Toolbox Talk ', 'Toolbox Talk ', 'Day ', 'Discussed running casing, suspended loads and pinch ', 'points ', ""SOP's Reviewed "", ""SOP's Reviewed "", 'Day ', 'Reviewed running casing SOP with new crew. ', nan]",,
84138,38,"['Formation Name ', 'Drill Top MD (mKB) ', 'Drill Top TVD (mKB) ', 'Undifferentiated ', 'Westbourne Fm. ', 'Springbok Sst. ', 'Upper Juandah CM ', 'Macalister Seam ', 'Juandah Sst. ', 'Juandah CM ', 'Tangalooma Sst. ', 'Taroom CM ', 'Eurombah Fm. ', nan]",,
84138,39,[],,
84138,40,[],,
84138,41,"['Components ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Item Description ', 'ID (in) ', 'OD (in) ', 'Jts ', 'Len (m) ', 'Cum Len (m) ']",,
84138,42,"['Start Time ', 'End Time ', 'Dur (hrs) ', 'Depth Start (mKB) ', 'Depth End (mKB) ', 'Phase ', 'Op Code ', 'Activity Code ', 'Time P-T-X ', 'Operation ', 'SURFAC ', 'CEMENT ', 'SFTY ', 'P ', 'Reviewed & discussed Origin life saving rule # 11 Always obtain before commencing excavation activities or entering an than 1.5m ', 'SURFAC ', 'CEMENT ', 'SFTY ', 'T ', ""Waited for severe weather to move past the rig site. Lightning) with Halliburon and crew reviewing Halliburtons JHA'S. "", 'SURFAC ', 'CEMENT ', 'CMNT ', 'P ', 'Rigged up Halliburtons equipment & pumped 10bbl fresh water 4bpm. Pressure tested surface lines to 2500psi/5min.Pumpe ', nan, nan, nan, nan, nan, nan, nan, nan, nan, ""water ahead and pumped 49.0 bbls (229sx) of 15.6ppg Class 4bpm, Dropped top plug & displace w/ 39.4bbls of fresh water Slowed pump to 2 bpm and bumped displacement plug. FCP bpm. Pressure test casing to 2000psi/5 min, bled back .5 bbls Good returns throughout the job and 10 bbl's of good returns biocide was added to the displacement fluid. Rig released from 12:00 hrs. ""]",,
84138,43,[],,
84138,44,"['Contact Name ', 'Title ', 'Phone Work ', 'Mobile ', 'JAMES KNIGHT ', 'DAY DRLG SUPV ']",,
84138,45,"['Formation Name ', 'Drill Top MD (mKB) ', 'Drill Top TVD (mKB) ', 'Undifferentiated ', 'Westbourne Fm. ', 'Springbok Sst. ', 'Upper Juandah CM ', 'Macalister Seam ', 'Juandah Sst. ', 'Lower Juandah CM ', 'Tangalooma Sst. ', 'Taroom CM ', 'Eurombah Fm. ', nan]",,
84138,46,"['Date ', 'Type ', 'Description ', 'Tour ', 'Comment ', 'Pre-Tour Meeting ', 'Pre-Tour Meeting ', 'Day ', 'Reviewed & discussed Origin life saving rule # 11 Always obtain authorization before commencing excavation activities or entering an excavation deeper than 1.5m ', 'Stop the Job ', 'Stop the Job ', 'Day ', 'Operations were halted due to extreme weather and lightning in the area. Waited for lightning to pass and discussed the slippery rig floor and controls available t us to make working on the floor safe. Crews were instructed to take the necessary time needed to prevent slipping or tripping. ', 'Pre-Job Safety Meeting ', 'Pre-Job Safety Meeting ', 'Day ', ""Reviewed Halliburtons JHA's for rigging in cement head and lines, pumping and pressure testing and rigging down the cementers surface equipment post job. ""]",,
84138,47,"['Type ', 'Date ', 'Run No. ', 'Depth Top (mKB) ', 'Depth Bottom (mKB) ', 'Logging Company ', 'Calliper (Cal) ', 'Schlumberger ', 'Density (DEN) ', 'Schlumberger ', 'Deviation (GPIT) ', 'Schlumberger ', 'Gamma Ray (GR) ', 'Schlumberger ', 'Neutron (Neu) ', 'Schlumberger ', 'Resistivity (Res) ', 'Schlumberger ', 'Spontaneous Potential (SP) ', 'Schlumberger ']",,
84138,48,"['Fluid / Mud Additive Amounts ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Description ', 'Consumed ', 'Cost (unit) ', 'Size ', 'Units ']",,
84138,49,"['Add ', 'Amount Units ', 'Conc ', 'Conc .1', 'CaCi2 ', 'Ib ', 'NF-6 ', 'gal ', 'gal/1ObbIM ', 'Class A Cement ', 'sk ', 'lb/sk ']",,
84138,50,"['String Components ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Item Description ', 'ID (in) ', 'OD (in) ', 'Jts ', 'Len (m) ', 'Cum Len (m) ']",,
84138,51,"['Start Time ', 'End Time ', 'Dur (hrs) ', 'Depth Start (mKB) ', 'Depth End (mKB) ', 'Phase ', 'Op Code ', 'Activity Code ', 'Time P-T-X ', 'Operation ', 'DEMOB ', 'MOVE ', 'SFTY ', 'P ', 'Hazard hunt prior to entering new location. Pjsm prior to rig move. ', 'DEMOB ', 'MOVE ', 'MOB ', 'P ', 'Move rig to new location, spot buildings and rig in. ', 'MIRU ', 'MOVE ', 'RURD ', 'P ', 'Rig up rig package. PJSM to raise derrick. Install and function test igniter. Haul in water and 150bbls of mud ', 'SURFAC ', 'CEMENT ', 'PRTS ', 'P ', 'recycled Pressure test choke manifold ', 'SURFAC ', 'CEMENT ', 'RURD ', 'P ', 'Continue to haul in water, fill coil and prepare mud ', 'SURFAC ', 'CEMENT ', 'SFTY ', 'P ', 'Hazard hunt and pre-spud safety meeting ', 'SURFAC ', 'CEMENT ', 'NUND ', 'P ', 'PJSM. Nipple up BOP & associated equipment and Function test. Perform ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'drilling adaptor connection test 3000ps X 5min. ', 'SURFAC ', 'CEMENT ', 'SFTY ', 'P ', 'PJSM prior to running BHA ', 'SURFAC ', 'CEMENT ', 'TRIP ', 'P ', 'RIH 8.75"" production BHA to 129m ', 'SURFAC ', 'CEMENT ', 'PRTS ', 'P ', 'Pressure test pipe rams and annular. Accumulator draw down test ', 'SURFAC ', 'CEMENT ', 'SFTY ', 'P ', 'BOP Drill with crews ', 'SURFAC ', 'CEMENT ', 'DRLG ', 'P ', 'Tag plug at 154m Dril out plug and shoe tack with 2m of new formation to 168m ', 'SURFAC PROD1 ', 'CEMENT DRILL ', 'CIRC DRLG ', 'P P ', 'Conduct FIT with 8.5ppg mud applied 95psi max pressure, stabilised at 65psi Drill production hole from 168m to 260m ']",,
84138,52,"['Responsible Daily Contacts ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Contact Name ', 'Title ', 'Phone Work ', 'Mobile ', 'CHUCK STOKES ', 'DAY DRLG SUPV ', 'nan', 'nan', 'MICHAEL WATSON ', 'NIGHT DRLG SUPV ', 'nan', 'nan', 'BERNARDO BELCHOIR ', 'RIG MANAGER ', 'nan', 'nan', 'ALBERT MURRAY ', 'RIG MANAGER ', nan, nan]",,
84138,53,"['Observ Type ', 'No. Rpts ', 'Comment ', 'Haz ID ', 'Hose restraints missing from transfer pump hoses/Fit restraints ', 'Safe Act Observation Card ', 'Safe observations consist of good communication teamwork and PPE compliance ', 'Unsafe Act Observation Card ', 'Crew member walking up stairs without 3 points of contact/Reminded him to use 3 points of contact when going up or coming down the stairs ']",,
84138,54,"['Item Description ', 'ID (in) ', 'OD (in) ', 'Jts ', 'Len (m) ', 'Cum Len (m) ', 'Coil ', 'Coil Tubing Dimple ', 'XO ', 'HWDP ', 'XO ', 'Drill Collar ', 'Float Sub ', 'Mud Motor (S#: F675025 4/5 Lobe, 7 Stage) ', 'XO (Hofco 65-144) ', 'Stabiliser (Hofco) ', 'Pony Drill Collar ', 'Bit Sub ']",,
84138,55,"['Date ', 'Type ', 'Description ', 'Tour ', 'Comment ', 'Choke Manifold Test ', 'Choke Manifold Test ', 'Day ', 'Choke Manifold Test ', 'Hazard Hunt ', 'Hazard Hunt ', 'Day ', 'All equipment. safety pins, hand rails, walkways, safety chains were in place. ', 'Pre-Spud Meeting ', 'Pre-Spud Meeting/Nipple up Meeting ', 'Day ', 'Disscussed safety management plan, muster area, Chemical storage, PPE requirements and the drilling program. ', 'Pre-Job Safety Meeting ', 'Pre-Job Safety Meeting ', 'Day ', 'Conduct a pre-job safety meeting prior to nippling up the BOP. ', 'BOP Test ', 'BOP Test ', 'Night ', 'BOP Test ', 'Accumulator closing unit pump test ', 'Accumulator closing unit pump test ', 'Night ', 'Perform accumulator closing unit pump test ', 'Accumulator Closing Test ', 'Accumulator Closing Test ', 'Night ', 'Accumulator Closing Test ', 'BOP Drill ', 'BOP Drill ', 'Night ', 'Perform a BOP drill discuss roles and responsabilities. ', 'Pre-Tour Meeting ', 'Pre-Tour Meeting ', 'Night ', 'Discussed operations and identified hazards as well as the need to to keep hydrated during the warmer weather ']",,
84138,56,"['Type ', 'Date ', 'Run No. ', 'Depth Top (mKB) ', 'Depth Bottom (mKB) ', 'Logging Company ', 'Calliper (Cal) ', 'Schlumberger ', 'Density (DEN) ', 'Schlumberger ', 'Deviation (GPIT) ', 'Schlumberger ', 'Gamma Ray (GR) ', 'Schlumberger ', 'Neutron (Neu) ', 'Schlumberger ', 'Resistivity (Res) ', 'Schlumberger ', 'Spontaneous Potential (SP) ', 'Schlumberger ', 'Temperature Survey (Temp) ', 'Schlumberger ']",,
84138,57,"['Fluid / Mud Additive Amounts ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Description ', 'Consumed ', 'Cost (unit) ', 'Size ', 'Units ', 'AMC PAC L ', 'nan', 'kg ', 'Citric Acid ', 'nan', 'lb ', 'Drispac Plus Reg ', 'nan', 'kg ', 'Soda Ash ', nan, 'kg ']",,
