DocID,PageNum,LineNum,SectionPrefix,SectionText,SectionPage,Heading,TagMethod,LineText
77000,2,25,cyfra1 punkt , 	Rock Chip Sample Descriptions & Assays,,,,cyfra1 punkt  	Rock Chip Sample Descriptions & Assays
77000,2,26,cyfra1 punkt , Stream Sediment Sample Assay Results,,,,cyfra1 punkt  Stream Sediment Sample Assay Results
77000,2,27,cyfra1 punkt , Soil Sample Assay Results,,,,cyfra1 punkt  Soil Sample Assay Results
77347,3,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
77347,3,2,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
77347,3,3,cyfra1 punkt , 	TENEMENT INFORMATION AND ACCESS ,cyfra1 ,,,cyfra1 punkt  	TENEMENT INFORMATION AND ACCESS cyfra1 
77347,3,4,cyfra1 punkt , 	GEOLOGICAL SETTING ,cyfra1 ,,,cyfra1 punkt  	GEOLOGICAL SETTING cyfra1 
77347,3,5,cyfra1 punkt cyfra2 , 	REGIONAL GEOLOGY ,cyfra1 ,,,cyfra1 punkt cyfra2  	REGIONAL GEOLOGY cyfra1 
77347,3,6,cyfra1 punkt cyfra2 , 	BAsE METAL POTENTIAL OF THE EINASLEIGH METAMORPHICS ,cyfra1 ,,,cyfra1 punkt cyfra2  	BAsE METAL POTENTIAL OF THE EINASLEIGH METAMORPHICS cyfra1 
77347,3,7,cyfra1 punkt cyfra2 , 	RELINQUISHED AREA GEOLOGY AND MINERALISATION ,cyfra1 ,,,cyfra1 punkt cyfra2  	RELINQUISHED AREA GEOLOGY AND MINERALISATION cyfra1 
77347,3,8,,FIGURE 5. RELINQUISHED SUB-BLOCKS AND LOCATION OF KELLY'S TIN FIELD WORKINGS ,cyfra1 ,,,FIGURE 5. RELINQUISHED SUB-BLOCKS AND LOCATION OF KELLY'S TIN FIELD WORKINGS cyfra1 
77347,3,9,cyfra1 punkt , 	PREVIOUS WORK ,cyfra1 ,,,cyfra1 punkt  	PREVIOUS WORK cyfra1 
77347,3,10,cyfra1 punkt cyfra2 ," 	2010-2011: SUMMARY OF PREVIOUS WORK COMPILED BY CSE (EADIE, 2011) ",cyfra1 ,,,"cyfra1 punkt cyfra2  	2010-2011: SUMMARY OF PREVIOUS WORK COMPILED BY CSE (EADIE, 2011) cyfra1 "
77347,3,11,cyfra1 punkt cyfra2 ," 	2011-2012: WORK COMPLETED BY KAGARA (MOULANG AND MORRISON, 2012) ",cyfra1 ,,,"cyfra1 punkt cyfra2  	2011-2012: WORK COMPLETED BY KAGARA (MOULANG AND MORRISON, 2012) cyfra1 "
77347,3,12,cyfra1 punkt cyfra2 ," 	2012-2013: WoRK COMPLETED BY KAGARA AND SPM (MORRISON, 2013) ",cyfra1 ,,,"cyfra1 punkt cyfra2  	2012-2013: WoRK COMPLETED BY KAGARA AND SPM (MORRISON, 2013) cyfra1 "
77347,3,13,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 
77347,3,14,cyfra1 punkt , REFERENCES ,cyfra1 ,,,cyfra1 punkt  REFERENCES cyfra1 
77347,3,15,cyfra1 punkt , COPYRIGHT STATEMENT ,cyfra1 ,,,cyfra1 punkt  COPYRIGHT STATEMENT cyfra1 
78806,2,1,,PL 56 Full Surrender report,,,,PL 56 Full Surrender report
78806,2,2,,Together we can,,,,Together we can
78806,2,3,,make a difference. 	origin,,,,make a difference. 	origin
78806,2,4,,Contents,,,,Contents
78806,2,5,cyfra1 punkt , 	Introduction ,cyfra1 ,,,cyfra1 punkt  	Introduction cyfra1 
78806,2,6,cyfra1 punkt , 	Authorised Activities and Results ,cyfra1 ,,,cyfra1 punkt  	Authorised Activities and Results cyfra1 
78806,2,7,cyfra1 punkt cyfra2 punkt , 	Petroleum Engineering Activities ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Petroleum Engineering Activities cyfra1 
78806,2,8,cyfra1 punkt cyfra2 punkt , 	Rehabilitation Activities ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Rehabilitation Activities cyfra1 
78806,2,9,cyfra1 punkt , 	Reports Lodged ,cyfra1 ,,,cyfra1 punkt  	Reports Lodged cyfra1 
78806,2,10,cyfra1 punkt , 	Hazards ,cyfra1 ,,,cyfra1 punkt  	Hazards cyfra1 
78806,2,11,cyfra1 punkt , 	Production ,cyfra1 ,,,cyfra1 punkt  	Production cyfra1 
78806,2,12,cyfra1 punkt , 	Petroleum Potential ,cyfra1 ,,,cyfra1 punkt  	Petroleum Potential cyfra1 
78806,2,13,cyfra1 punkt cyfra2 punkt , 	Geological Description ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Geological Description cyfra1 
78806,2,14,cyfra1 punkt cyfra2 punkt , 	Reservoir Engineering Considerations ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Reservoir Engineering Considerations cyfra1 
78806,2,15,cyfra1 punkt , 	Attachments ,cyfra1 ,,,cyfra1 punkt  	Attachments cyfra1 
78806,2,16,,Origin on behalf of Angari Pty Limited ABN 15 008 154 907.,,,,Origin on behalf of Angari Pty Limited ABN 15 008 154 907.
78806,2,17,,GPO Box 148 Brisbane Qld 4001 07 7 3858 0600 0600 07 3369 7840 7840 originenergy.com.au,,,,GPO Box 148 Brisbane Qld 4001 07 7 3858 0600 0600 07 3369 7840 7840 originenergy.com.au
78806,2,18,,Page 2 of 6,,,,Page 2 of 6
79361,3,1,,Waratah Coal,,,,Waratah Coal
79361,3,2,,CONTENTS,,,,CONTENTS
79361,3,3,,SUMMARY ,cyfra1 ,,,SUMMARY cyfra1 
79361,3,4,cyfra1 , INTRODUCTION ,cyfra1 ,,,cyfra1  INTRODUCTION cyfra1 
79361,3,5,cyfra1 , TENURE ,cyfra1 ,,,cyfra1  TENURE cyfra1 
79361,3,6,cyfra1 ," 	LOCATION, ACCESS, AND INFRASTRUCTURE ",cyfra1 ,,,"cyfra1  	LOCATION, ACCESS, AND INFRASTRUCTURE cyfra1 "
79361,3,7,cyfra1 , 	PREVIOUS EPC 1286 EXPLORATION ACTIVITY ,cyfra1 ,,,cyfra1  	PREVIOUS EPC 1286 EXPLORATION ACTIVITY cyfra1 
79361,3,8,cyfra1 punkt cyfra2 , 	EXPLORATION CARRIED OUT BY WARATAH COAL PTY LTD ,cyfra1 ,,,cyfra1 punkt cyfra2  	EXPLORATION CARRIED OUT BY WARATAH COAL PTY LTD cyfra1 
79361,3,9,cyfra1 , 	GEOLOGICAL MODEL ,cyfra1 ,,,cyfra1  	GEOLOGICAL MODEL cyfra1 
79361,3,10,cyfra1 , 	GEOLOGY & STRATIGRAPHY ,cyfra1 ,,,cyfra1  	GEOLOGY & STRATIGRAPHY cyfra1 
79361,3,11,cyfra1 , 	STRATIGRAPHY OF THE GALILEE BASIN ,cyfra1 ,1.0,manual,cyfra1  	STRATIGRAPHY OF THE GALILEE BASIN cyfra1 
79361,3,12,cyfra1 , 	POTENTIAL FOR MINERAL RECOVERY ,cyfra1 ,,,cyfra1  	POTENTIAL FOR MINERAL RECOVERY cyfra1 
79361,3,13,cyfra1 , 	SUMMARY OF THE EXPLORATION RESULTS ,cyfra1 ,,,cyfra1  	SUMMARY OF THE EXPLORATION RESULTS cyfra1 
79361,3,14,cyfra1 , THE PERIOD OF THE PROGRAM OF WORK ,cyfra1 ,,,cyfra1  THE PERIOD OF THE PROGRAM OF WORK cyfra1 
79361,3,15,cyfra1 , REASON THE HOLDER HAS RELINQUISHED ,cyfra1 ,,,cyfra1  REASON THE HOLDER HAS RELINQUISHED cyfra1 
79361,3,16,cyfra1 , FINAL REHABILITATION ,cyfra1 ,,,cyfra1  FINAL REHABILITATION cyfra1 
79361,3,17,cyfra1 , REFERENCES ,cyfra1 ,,,cyfra1  REFERENCES cyfra1 
79361,3,18,,FIGURES,,,,FIGURES
79361,3,19,,Figure 1: Retained and relinquished sub-blocks of EP C1286 ,cyfra1 ,,,Figure 1: Retained and relinquished sub-blocks of EP C1286 cyfra1 
79361,3,20,,Figure 2: Topography and EPC 1286 boundary ,cyfra1 ,,,Figure 2: Topography and EPC 1286 boundary cyfra1 
79361,3,21,,Figure 3: Summary of historic drilling data within the Waratah's Galilee Project area ,cyfra1 ,,,Figure 3: Summary of historic drilling data within the Waratah's Galilee Project area cyfra1 
79361,3,22,,"Figure 4: Interpreted Stratigraphic Basin Correlations (Queensland Coals, Physica and Chemical Properties",,,,"Figure 4: Interpreted Stratigraphic Basin Correlations (Queensland Coals, Physica and Chemical Properties"
79361,3,23,,Colliery and Company Information 14th Edition 2003 Ed A J Mutton) ,cyfra1 ,,,Colliery and Company Information 14th Edition 2003 Ed A J Mutton) cyfra1 
79361,3,24,,"Figure 5: Galilee Basin Stratigraphy (Scott et al., Galilee Basin in Geology of Australian Coal Basins Geol. Soc.",,,,"Figure 5: Galilee Basin Stratigraphy (Scott et al., Galilee Basin in Geology of Australian Coal Basins Geol. Soc."
79361,3,25,,"Special Publication No 1, 1995) ",cyfra1 ,,,"Special Publication No 1, 1995) cyfra1 "
79361,3,26,,"Figure 6: Galilee Basin (Interna Basin) Stratigraphy. (Scott et al., Galilee Basin in Geology of Australian Coal",,,,"Figure 6: Galilee Basin (Interna Basin) Stratigraphy. (Scott et al., Galilee Basin in Geology of Australian Coal"
79361,3,27,,"Basins Geol. Soc. Special Publication No 1, 1995) ",cyfra1 ,,,"Basins Geol. Soc. Special Publication No 1, 1995) cyfra1 "
79361,3,28,,"Figure 7: Modified long section through the Koburra Trough of the Galilee Basin (Scott et.al, Galilee Basin in",,,,"Figure 7: Modified long section through the Koburra Trough of the Galilee Basin (Scott et.al, Galilee Basin in"
79361,3,29,,"Geology of Australian Coal Basins Geol. Soc. Special Publication No 1, 1995) ",cyfra1 ,,,"Geology of Australian Coal Basins Geol. Soc. Special Publication No 1, 1995) cyfra1 "
79361,3,30,,Figure 8: Schematic Diagram of target coal seams looking north (Bridge Oil Ltd EPC 484 - Alpha Project),,,,Figure 8: Schematic Diagram of target coal seams looking north (Bridge Oil Ltd EPC 484 - Alpha Project)
79361,3,31,,"(Bridge Oil Ltd. Final Report of Exploration, 1978 - 1993, EPC 484, February 1994). ",cyfra1 ,,,"(Bridge Oil Ltd. Final Report of Exploration, 1978 - 1993, EPC 484, February 1994). cyfra1 "
79361,3,32,,TABLES,,,,TABLES
79361,3,33,,Table 1: Sub-Blocks in EPC 1286 before relinquishment ,cyfra1 ,,,Table 1: Sub-Blocks in EPC 1286 before relinquishment cyfra1 
79361,3,34,,Table 2: Sub-Blocks relinquished from EPC 1286 ,cyfra1 ,,,Table 2: Sub-Blocks relinquished from EPC 1286 cyfra1 
79361,3,35,,i,,,,i
80420,75,1,,ORIGIN ENERGY,,,,ORIGIN ENERGY
80420,75,2,,HALLIBURTON 	Durham Ranch 168 - CEMENT PROGRAM,,,,HALLIBURTON 	Durham Ranch 168 - CEMENT PROGRAM
80420,75,3,,REV.0,,,,REV.0
80420,75,4,,Table of Contents,,,,Table of Contents
80420,75,5,cyfra1 punkt , 	Cementing Work Methods ,cyfra1 ,,,cyfra1 punkt  	Cementing Work Methods cyfra1 
80420,75,6,cyfra1 punkt ," 	9 5/8"" Surface Casing ",cyfra1 ,,,"cyfra1 punkt  	9 5/8"" Surface Casing cyfra1 "
80420,75,7,cyfra1 punkt ," 	7"" Production Casing ",cyfra1 ,,,"cyfra1 punkt  	7"" Production Casing cyfra1 "
80420,75,8,cyfra1 punkt ," 	9 5/8"" Centralization ",cyfra1 ,,,"cyfra1 punkt  	9 5/8"" Centralization cyfra1 "
80420,75,9,cyfra1 punkt ," 	7"" Centralization ",cyfra1 ,,,"cyfra1 punkt  	7"" Centralization cyfra1 "
80420,75,10,cyfra1 punkt ," 	9 5/8"" Surface Cement Lab Charts ",cyfra1 ,,,"cyfra1 punkt  	9 5/8"" Surface Cement Lab Charts cyfra1 "
80420,75,11,cyfra1 punkt ," 	7"" Production Cement Lab Charts ",cyfra1 ,,,"cyfra1 punkt  	7"" Production Cement Lab Charts cyfra1 "
80507,2,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
80507,2,2,,INTRODUCTION ,cyfra1 ,,,INTRODUCTION cyfra1 
80507,2,3,,TENURE INFORMATION ,cyfra1 ,,,TENURE INFORMATION cyfra1 
80507,2,4,,GENERAL AREA INFORMATION ,cyfra1 ,,,GENERAL AREA INFORMATION cyfra1 
80507,2,5,,REGIONAL GEOLOGY ,cyfra1 ,,,REGIONAL GEOLOGY cyfra1 
80507,2,6,,PERMIT GEOLOGY ,cyfra1 ,,,PERMIT GEOLOGY cyfra1 
80507,2,7,,RELINOUISHMENT AREA GEOLOGY ,cyfra1 ,,,RELINOUISHMENT AREA GEOLOGY cyfra1 
80507,2,8,,AUTHORISED ACTIVITIES AND RESULTS ON RELINOUISHMENT AREA ,cyfra1 ,,,AUTHORISED ACTIVITIES AND RESULTS ON RELINOUISHMENT AREA cyfra1 
80507,2,9,,HAZARD INFORMATION ON.I ,cyfra1 ,,,HAZARD INFORMATION ON.I cyfra1 
80507,2,10,,COAL DATA ,cyfra1 ,,,COAL DATA cyfra1 
80507,2,11,,SUMMARY OF PREVIOUS EXPLORATION ON RELINOUISHMENT AREA ,cyfra1 ,,,SUMMARY OF PREVIOUS EXPLORATION ON RELINOUISHMENT AREA cyfra1 
80507,2,12,,ENVIRONMENTAL OBLIGATIONS S.m ,cyfra1 ,,,ENVIRONMENTAL OBLIGATIONS S.m cyfra1 
80507,2,13,,REASONS FOR RELINOUISHMENT & CONCLUSIONS ,cyfra1 ,,,REASONS FOR RELINOUISHMENT & CONCLUSIONS cyfra1 
80507,2,14,,BIBLIOGRAPHY ,cyfra1 ,,,BIBLIOGRAPHY cyfra1 
80507,2,15,,FIGURES,,,,FIGURES
80507,2,16,,Figure 1: 	Location map,,,,Figure 1: 	Location map
80507,2,17,,Figure 2: 	Relinquishment map,,,,Figure 2: 	Relinquishment map
80507,2,18,,Figure 3: 	Topographic map,,,,Figure 3: 	Topographic map
80507,2,19,,Figure 4: 	Cadastral map,,,,Figure 4: 	Cadastral map
80507,2,20,,Figure 5: 	Geological Region map,,,,Figure 5: 	Geological Region map
80507,2,21,,Figure 6: 	Data Summary map,,,,Figure 6: 	Data Summary map
80507,2,22,,TRI-STAR COAL COMPANY 2013,,,,TRI-STAR COAL COMPANY 2013
80507,2,23,,This document is copyright. The information in this document has been produced in accordance with Mineral Resources,,,,This document is copyright. The information in this document has been produced in accordance with Mineral Resources
80507,2,24,,Act 1989 (QLD) and is restricted for the sole use of the Minister for the Department of Natural Resources and Mines,,,,Act 1989 (QLD) and is restricted for the sole use of the Minister for the Department of Natural Resources and Mines
80507,2,25,,(QLD) and its officials. The Minister is authorised to publish information in which the copyright subsist solely in,,,,(QLD) and its officials. The Minister is authorised to publish information in which the copyright subsist solely in
80507,2,26,,accordance with the Mineral Resources Regulations 2013.,,,,accordance with the Mineral Resources Regulations 2013.
81317,3,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
81317,3,2,,Page,,,,Page
81317,3,3,cyfra1 punkt , Introduction ,cyfra1 ,,,cyfra1 punkt  Introduction cyfra1 
81317,3,4,cyfra1 punkt , Tenure ,cyfra1 ,,,cyfra1 punkt  Tenure cyfra1 
81317,3,5,cyfra1 punkt , Geology ,cyfra1 ,,,cyfra1 punkt  Geology cyfra1 
81317,3,6,cyfra1 punkt , Exploration Work Completed ,cyfra1 ,,,cyfra1 punkt  Exploration Work Completed cyfra1 
81317,3,7,cyfra1 punkt , Conclusions ,cyfra1 ,,,cyfra1 punkt  Conclusions cyfra1 
81317,3,8,,List of Figures,,,,List of Figures
81317,3,9,,Figure 1. Tenement Location Map ,cyfra1 ,,,Figure 1. Tenement Location Map cyfra1 
81317,3,10,,List of Tables,,,,List of Tables
81317,3,11,,Table 1. 	Tenement Details ,cyfra1 ,,,Table 1. 	Tenement Details cyfra1 
81317,3,12,,BHP Billiton Minerals Pty Ltd - EPM17656 Annual Report to 20th Nov 2013,,,,BHP Billiton Minerals Pty Ltd - EPM17656 Annual Report to 20th Nov 2013
81509,2,1,,stanmorecoal,,,,stanmorecoal
81509,2,2,cyfra1 ,th September 2013,,,,cyfra1 th September 2013
81509,2,3,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
81509,2,4,,INTRODUCTION ,cyfra1 ,,,INTRODUCTION cyfra1 
81509,2,5,,Tenement Details & Summary of Sub-Blocks & Relinquishment ,cyfra1 ,,,Tenement Details & Summary of Sub-Blocks & Relinquishment cyfra1 
81509,2,6,,Location and Access ,cyfra1 ,,,Location and Access cyfra1 
81509,2,7,,"Climate, Topography and Land Use ",cyfra1 ,,,"Climate, Topography and Land Use cyfra1 "
81509,2,8,,HISTORIC EXPLORATION ,cyfra1 ,,,HISTORIC EXPLORATION cyfra1 
81509,2,9,,GEOLOGY ,cyfra1 ,,,GEOLOGY cyfra1 
81509,2,10,,Stratigraphy ,cyfra1 ,,,Stratigraphy cyfra1 
81509,2,11,,Coal Geology of EPC 1627 ,cyfra1 ,,,Coal Geology of EPC 1627 cyfra1 
81509,2,12,,EPC 1627 SUMMARY OF RESULTS - WORK COMPLETED TO DATE ,cyfra1 ,,,EPC 1627 SUMMARY OF RESULTS - WORK COMPLETED TO DATE cyfra1 
81509,2,13,,EXPLORATION SUMMARY WITHIN RELINQUISHED AREA ,cyfra1 ,,,EXPLORATION SUMMARY WITHIN RELINQUISHED AREA cyfra1 
81509,2,14,,GEOLOGICAL MODEL OF RELINQUISHED AREA ,cyfra1 ,,,GEOLOGICAL MODEL OF RELINQUISHED AREA cyfra1 
81509,2,15,,POTENTIAL FOR MINERAL DISCOVERY WITHIN RELINQUISHED AREA ,cyfra1 ,,,POTENTIAL FOR MINERAL DISCOVERY WITHIN RELINQUISHED AREA cyfra1 
81509,2,16,,REASONS FOR RELINQUISHMENT ,cyfra1 ,,,REASONS FOR RELINQUISHMENT cyfra1 
81509,2,17,,SUMMARY OF REHABILITATION DETAILS ,cyfra1 ,,,SUMMARY OF REHABILITATION DETAILS cyfra1 
81509,2,18,,CONCLUSION ,cyfra1 ,,,CONCLUSION cyfra1 
81509,2,19,,REFERENCES ,cyfra1 ,,,REFERENCES cyfra1 
81509,2,20,,APPENDIX MAP A ,cyfra1 ,,,APPENDIX MAP A cyfra1 
81509,2,21,,APPENDIX MAP B ,cyfra1 ,,,APPENDIX MAP B cyfra1 
81509,2,22,,"Stanmore Coal Ltd: Level 8, 100 Edward St, Brisbane QLD 4000 - GPO Box 2602 Brisbane QLD 4001",,,,"Stanmore Coal Ltd: Level 8, 100 Edward St, Brisbane QLD 4000 - GPO Box 2602 Brisbane QLD 4001"
81509,2,23,,Telephone: (07) 3238 1000 Facsimile: (07) 3238 1098,,,,Telephone: (07) 3238 1000 Facsimile: (07) 3238 1098
81509,2,24,,Web: www.stanmorecoal.com.au,,,,Web: www.stanmorecoal.com.au
82103,3,1,,KRUCIBLE METALS LTD,,,,KRUCIBLE METALS LTD
82103,3,2,,Mineral Discovery Company,,,,Mineral Discovery Company
82103,3,3,,ABN 12 118 788 846,,,,ABN 12 118 788 846
82103,3,4,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
82103,3,5,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
82103,3,6,cyfra1 punkt cyfra2 , 	Tenure Information ,cyfra1 ,,,cyfra1 punkt cyfra2  	Tenure Information cyfra1 
82103,3,7,cyfra1 punkt , REGIONAL SETTING ,cyfra1 ,,,cyfra1 punkt  REGIONAL SETTING cyfra1 
82103,3,8,cyfra1 punkt cyfra2 , Mineralisation ,cyfra1 ,,,cyfra1 punkt cyfra2  Mineralisation cyfra1 
82103,3,9,cyfra1 punkt , PREVIOUS WORK ,cyfra1 ,,,cyfra1 punkt  PREVIOUS WORK cyfra1 
82103,3,10,cyfra1 punkt , WORK PROGRAMS AND RESULTS ,cyfra1 ,,,cyfra1 punkt  WORK PROGRAMS AND RESULTS cyfra1 
82103,3,11,cyfra1 punkt , CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,cyfra1 punkt  CONCLUSIONS AND RECOMMENDATIONS cyfra1 
82103,3,12,cyfra1 punkt , BIBLIOGRAPHY ,cyfra1 ,,,cyfra1 punkt  BIBLIOGRAPHY cyfra1 
82103,3,13,,LIST OF FIGURES,,,,LIST OF FIGURES
82103,3,14,,FIGURE 1 	Location Plan and Regional Geological Framework,,,,FIGURE 1 	Location Plan and Regional Geological Framework
82103,3,15,,FIGURE 2 	Sub-block location plan,,,,FIGURE 2 	Sub-block location plan
82103,3,16,,FIGURE 3 	Surface Geology,,,,FIGURE 3 	Surface Geology
82103,3,17,,FIGURE 4 	Regional Magnetics Image with Deposits,,,,FIGURE 4 	Regional Magnetics Image with Deposits
82103,3,18,,FIGURE 5 	Depth to Basement Image with Deposits,,,,FIGURE 5 	Depth to Basement Image with Deposits
82103,3,19,,LIST OF TABLES,,,,LIST OF TABLES
82103,3,20,,TABLE 1 - List of Luke's Plot Blocks and Sub-Blocks,,,,TABLE 1 - List of Luke's Plot Blocks and Sub-Blocks
82103,3,21,,ACKNOWLEDGEMENT AND WARRANTY,,,,ACKNOWLEDGEMENT AND WARRANTY
82103,3,22,cyfra1 punkt ," Subject to 2, the tenure holder acknowledges that this Report, including the material, information and data incorporated in it, has",,,,"cyfra1 punkt  Subject to 2, the tenure holder acknowledges that this Report, including the material, information and data incorporated in it, has"
82103,3,23,,been made under the direction or control of the State of Queensland (the State) within the meaning of section 176 of the,,,,been made under the direction or control of the State of Queensland (the State) within the meaning of section 176 of the
82103,3,24,,Copyright Act 1968 (Cwth).,,,,Copyright Act 1968 (Cwth).
82103,3,25,cyfra1 punkt ," To the extent that copyright in any material included in this Report is not owned by the State, the tenure holder warrants that it has",,,,"cyfra1 punkt  To the extent that copyright in any material included in this Report is not owned by the State, the tenure holder warrants that it has"
82103,3,26,,"the full legal right and authority to grant, and does hereby grant, to the State, subject to any confidentiality obligation",,,,"the full legal right and authority to grant, and does hereby grant, to the State, subject to any confidentiality obligation"
82103,3,27,,"undertaken by the State, the right to do (including to authorise any other person to do) any act in the copyright, including to:",,,,"undertaken by the State, the right to do (including to authorise any other person to do) any act in the copyright, including to:"
82103,3,28,,use;,,,,use;
82103,3,29,,reproduce;,,,,reproduce;
82103,3,30,,publish; and,,,,publish; and
82103,3,31,,"Communicate in electronic form to the public, such material, including any data and information included in the material.",,,,"Communicate in electronic form to the public, such material, including any data and information included in the material."
82103,3,32,cyfra1 punkt ," Without limiting the scope of 1 and 2 above, the tenure holder warrants that all relevant authorisations and consents have been",,,,"cyfra1 punkt  Without limiting the scope of 1 and 2 above, the tenure holder warrants that all relevant authorisations and consents have been"
82103,3,33,,"obtained for all acts referred to in 1 and 2 above, to ensure that the doing of any of the acts is not unauthorised within the",,,,"obtained for all acts referred to in 1 and 2 above, to ensure that the doing of any of the acts is not unauthorised within the"
82103,3,34,,meaning of section 29(6) of the Copyright Act (Cwth).,,,,meaning of section 29(6) of the Copyright Act (Cwth).
82103,3,35,,THIS REPORT HAS BEEN WRITTEN AND SUBMITTED IN ACCORDANCE WITH THE QUEENSLAND GOVERNMENT DEPARTMENT OF MINES,,,,THIS REPORT HAS BEEN WRITTEN AND SUBMITTED IN ACCORDANCE WITH THE QUEENSLAND GOVERNMENT DEPARTMENT OF MINES
82103,3,36,,AND ENERGY REGULATIONS AS AT 1ST JANUARY 2009.,,,,AND ENERGY REGULATIONS AS AT 1ST JANUARY 2009.
82103,3,37,cyfra1 ,"/68 Railway Avenue, Railway Estate 	PO Box 499, Hyde Park",,,,"cyfra1 /68 Railway Avenue, Railway Estate 	PO Box 499, Hyde Park"
82103,3,38,,"Townsville, QLD 4810 Australia 	Castletown, Townsville QLD 4812. Australia",,,,"Townsville, QLD 4810 Australia 	Castletown, Townsville QLD 4812. Australia"
82103,3,39,,T +61 (07) 4772 5880 F +61 (07) 4772 	www.kruciblemetals.com.at E: info@kruciblemetals.com.au,,,,T +61 (07) 4772 5880 F +61 (07) 4772 	www.kruciblemetals.com.at E: info@kruciblemetals.com.au
84138,46,1,,ORIGIN ENERGY,,,,ORIGIN ENERGY
84138,46,2,,"HALLIBURTON 	COM 5, NTH 2,231,249-250,280-282,316-320,334-338,368-369,37 CEMENT PROGRAM",,,,"HALLIBURTON 	COM 5, NTH 2,231,249-250,280-282,316-320,334-338,368-369,37 CEMENT PROGRAM"
84138,46,3,,REV.3,,,,REV.3
84138,46,4,,Table of Contents,,,,Table of Contents
84138,46,5,cyfra1 punkt , 	Cementing Work Methods ,cyfra1 ,,,cyfra1 punkt  	Cementing Work Methods cyfra1 
84138,46,6,cyfra1 punkt , 	Contingency Planning ,cyfra1 ,,,cyfra1 punkt  	Contingency Planning cyfra1 
84138,46,7,cyfra1 punkt ," 	9-5/8"" Surface Casing ",cyfra1 ,,,"cyfra1 punkt  	9-5/8"" Surface Casing cyfra1 "
84138,46,8,cyfra1 punkt ," 	7"" Production Casing - Pre-Perf ",cyfra1 ,,,"cyfra1 punkt  	7"" Production Casing - Pre-Perf cyfra1 "
84138,46,9,cyfra1 punkt ," 	9 5/8"" Centralization ",cyfra1 ,,,"cyfra1 punkt  	9 5/8"" Centralization cyfra1 "
84138,46,10,cyfra1 punkt ," 	7"" Centralization ",cyfra1 ,,,"cyfra1 punkt  	7"" Centralization cyfra1 "
84138,46,11,cyfra1 punkt ," 	9 5/8"" 8""Surface Casing Lab Charts ",cyfra1 ,,,"cyfra1 punkt  	9 5/8"" 8""Surface Casing Lab Charts cyfra1 "
84138,46,12,cyfra1 punkt ," 	7"" Production Casing Lab Charts ",cyfra1 ,,,"cyfra1 punkt  	7"" Production Casing Lab Charts cyfra1 "
84284,2,1,,AN039W WELL COMPLETION REPORT,,,,AN039W WELL COMPLETION REPORT
