DocID,PageNum,LineNum,Text,SectionPrefix,SectionText,SectionPage,ProcessedText,Heading,TagMethod
70562,2,4,2.1 Introduction 	4,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,2,auto
70562,2,5,2.1.1 Location and Access 	4,cyfra1 punkt cyfra2 punkt cyfra3 , Location and Access ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Location and Access cyfra1 ,2,auto
70562,2,6,2.1.3 	Native Title 	7,cyfra1 punkt cyfra2 punkt cyfra3 , 	Native Title ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Native Title cyfra1 ,2,auto
70562,2,7,2.1.4 Restricted Areas 	7,cyfra1 punkt cyfra2 punkt cyfra3 , Restricted Areas ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Restricted Areas cyfra1 ,2,auto
70562,2,8,3.0 Historical Exploration & Geology 	7,cyfra1 punkt , Historical Exploration & Geology ,cyfra1 ,cyfra1 punkt  Historical Exploration & Geology cyfra1 ,1,auto
70562,2,9,3.1 	Regional Geology 	7,cyfra1 punkt cyfra2 , 	Regional Geology ,cyfra1 ,cyfra1 punkt cyfra2  	Regional Geology cyfra1 ,2,auto
70562,2,10,3.1.1 Local Geology 	11,cyfra1 punkt cyfra2 punkt cyfra3 , Local Geology ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Local Geology cyfra1 ,2,auto
70562,2,11,3.1.3 	Historical Exploration 	13,cyfra1 punkt cyfra2 punkt cyfra3 , 	Historical Exploration ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Historical Exploration cyfra1 ,2,auto
70562,2,12,4.0 Exploration Rationale 	13,cyfra1 punkt , Exploration Rationale ,cyfra1 ,cyfra1 punkt  Exploration Rationale cyfra1 ,1,auto
70562,2,13,4.1 Exploration Program 	13,cyfra1 punkt cyfra2 , Exploration Program ,cyfra1 ,cyfra1 punkt cyfra2  Exploration Program cyfra1 ,2,auto
70562,2,14,5.0 CONCLUSION 	14,cyfra1 punkt , CONCLUSION ,cyfra1 ,cyfra1 punkt  CONCLUSION cyfra1 ,1,auto
70562,2,15,6.0 REFERENCES 	14,cyfra1 punkt , REFERENCES ,cyfra1 ,cyfra1 punkt  REFERENCES cyfra1 ,1,auto
70562,2,16,"Blackwood Corporation - EPC 1706 Warwick South, PARTIAL RELINQUISHMENT REPORT FEBRUARY 2011-2012 	2",,"Blackwood Corporation - EPC 1706 Warwick South, PARTIAL RELINQUISHMENT REPORT FEBRUARY 2011-2012 ",cyfra1 ,"Blackwood Corporation - EPC 1706 Warwick South, PARTIAL RELINQUISHMENT REPORT FEBRUARY 2011-2012 cyfra1 ",0,auto
71225,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
71225,3,2,Description 	Page,,Description 	Page,,Description 	Page,0,auto
71225,3,3,1. 	Introduction 	1,cyfra1 punkt , 	Introduction ,cyfra1 ,cyfra1 punkt  	Introduction cyfra1 ,1,auto
71225,3,4,2. 	Tenure 	1,cyfra1 punkt , 	Tenure ,cyfra1 ,cyfra1 punkt  	Tenure cyfra1 ,1,auto
71225,3,5,3. 	Geology 	3,cyfra1 punkt , 	Geology ,cyfra1 ,cyfra1 punkt  	Geology cyfra1 ,1,auto
71225,3,6,4. 	Exploration work completed during the period 	3,cyfra1 punkt , 	Exploration work completed during the period ,cyfra1 ,cyfra1 punkt  	Exploration work completed during the period cyfra1 ,1,auto
71225,3,7,4.1 	Introduction 	3,cyfra1 punkt cyfra2 , 	Introduction ,cyfra1 ,cyfra1 punkt cyfra2  	Introduction cyfra1 ,2,auto
71225,3,8,4.2 	Desktop Review 	3,cyfra1 punkt cyfra2 , 	Desktop Review ,cyfra1 ,cyfra1 punkt cyfra2  	Desktop Review cyfra1 ,2,auto
71225,3,9,4.3 	Cultural Heritage Clearance 	3,cyfra1 punkt cyfra2 , 	Cultural Heritage Clearance ,cyfra1 ,cyfra1 punkt cyfra2  	Cultural Heritage Clearance cyfra1 ,2,auto
71225,3,10,4.4 	Drilling 	4,cyfra1 punkt cyfra2 , 	Drilling ,cyfra1 ,cyfra1 punkt cyfra2  	Drilling cyfra1 ,2,auto
71225,3,11,5. 	Conclusion 	4,cyfra1 punkt , 	Conclusion ,cyfra1 ,cyfra1 punkt  	Conclusion cyfra1 ,1,auto
71225,3,12,List of Figures,,List of Figures,,List of Figures,0,auto
71225,3,13,Figure 1. Tenement Location Map 	2,,Figure 1. Tenement Location Map ,cyfra1 ,Figure 1. Tenement Location Map cyfra1 ,0,auto
71225,3,14,Figure 2. Tenement and Drillhole Location Map 	5,,Figure 2. Tenement and Drillhole Location Map ,cyfra1 ,Figure 2. Tenement and Drillhole Location Map cyfra1 ,0,auto
71225,3,15,List of Tables,,List of Tables,,List of Tables,0,auto
71225,3,16,Table 1. 	Tenement Details 	1,,Table 1. 	Tenement Details ,cyfra1 ,Table 1. 	Tenement Details cyfra1 ,0,auto
71225,3,17,Table 2. 	Drillhole Details 	4,,Table 2. 	Drillhole Details ,cyfra1 ,Table 2. 	Drillhole Details cyfra1 ,0,auto
71225,3,18,Appendices,,Appendices,,Appendices,0,auto
71225,3,19,Appendix I 	Geological and Geochemical Results for ESD1101,,Appendix I 	Geological and Geochemical Results for ESD1101,,Appendix I 	Geological and Geochemical Results for ESD1101,0,auto
71225,3,20,iii,,iii,,iii,0,auto
72087,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
72087,3,2,Page,,Page,,Page,0,auto
72087,3,3,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
72087,3,4,2. 	TENURE 	1,cyfra1 punkt , 	TENURE ,cyfra1 ,cyfra1 punkt  	TENURE cyfra1 ,1,auto
72087,3,5,3. 	GEOLOGY 	1,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
72087,3,6,4. 	EXPLORATION WORK COMPLETED and CONCLUSION 	3,cyfra1 punkt , 	EXPLORATION WORK COMPLETED and CONCLUSION ,cyfra1 ,cyfra1 punkt  	EXPLORATION WORK COMPLETED and CONCLUSION cyfra1 ,1,auto
72087,3,7,List of Figures,,List of Figures,,List of Figures,0,auto
72087,3,8,Page,,Page,,Page,0,auto
72087,3,9,Figure 1 	Tenement Location Map 	2,,Figure 1 	Tenement Location Map ,cyfra1 ,Figure 1 	Tenement Location Map cyfra1 ,0,auto
72087,3,10,List of Tables,,List of Tables,,List of Tables,0,auto
72087,3,11,Page,,Page,,Page,0,auto
72087,3,12,Table 1 	Tenement Details 	1,,Table 1 	Tenement Details ,cyfra1 ,Table 1 	Tenement Details cyfra1 ,0,auto
72555,2,1,EPC 1370 Annual Report,,EPC 1370 Annual Report,,EPC 1370 Annual Report,0,auto
72555,2,2,Table of Contents,,Table of Contents,,Table of Contents,0,auto
72555,2,3,Summary 	1,,Summary ,cyfra1 ,Summary cyfra1 ,1,auto
72555,2,4,Tenure information 	1,,Tenure information ,cyfra1 ,Tenure information cyfra1 ,1,auto
72555,2,5,Location 	1,,Location ,cyfra1 ,Location cyfra1 ,0,auto
72555,2,6,Access 	3,,Access ,cyfra1 ,Access cyfra1 ,1,auto
72555,2,7,Rationale 	3,,Rationale ,cyfra1 ,Rationale cyfra1 ,1,auto
72555,2,8,Geological Data - Regional Geology 	3,,Geological Data - Regional Geology ,cyfra1 ,Geological Data - Regional Geology cyfra1 ,1,auto
72555,2,9,Geological Data - Local Geology - EPC1375 	4,,Geological Data - Local Geology - EPC1375 ,cyfra1 ,Geological Data - Local Geology - EPC1375 cyfra1 ,1,auto
72555,2,10,Work Completed 	4,,Work Completed ,cyfra1 ,Work Completed cyfra1 ,1,auto
72555,2,11,Shallow Coal Potential 	5,,Shallow Coal Potential ,cyfra1 ,Shallow Coal Potential cyfra1 ,1,auto
72555,2,12,Conclusions - Recommendations 	7,,Conclusions - Recommendations ,cyfra1 ,Conclusions - Recommendations cyfra1 ,1,auto
72555,2,13,Proposed Activities 	7,,Proposed Activities ,cyfra1 ,Proposed Activities cyfra1 ,1,auto
72555,2,14,Statements 	7,,Statements ,cyfra1 ,Statements cyfra1 ,1,auto
72555,2,15,Statement of Compliance 	7,,Statement of Compliance ,cyfra1 ,Statement of Compliance cyfra1 ,0,auto
72555,2,16,Copyright Statement 	8,,Copyright Statement ,cyfra1 ,Copyright Statement cyfra1 ,1,auto
72555,2,17,Acknowledgement and Warranty 	8,,Acknowledgement and Warranty ,cyfra1 ,Acknowledgement and Warranty cyfra1 ,1,auto
72555,2,18,References 	9,,References ,cyfra1 ,References cyfra1 ,1,auto
72555,2,19,Disclaimer 	9,,Disclaimer ,cyfra1 ,Disclaimer cyfra1 ,1,auto
72555,2,20,"Liberty Resources Ltd: Unit B3, 431 Roberts Rd, Subiaco, WA 6008",,"Liberty Resources Ltd: Unit B3, 431 Roberts Rd, Subiaco, WA 6008",,"Liberty Resources Ltd: Unit B3, 431 Roberts Rd, Subiaco, WA 6008",0,auto
72555,2,21,Telephone (08) 9287 4402 Facsimile: (08) 9388 3 8862,,Telephone (08) 9287 4402 Facsimile: (08) 9388 3 8862,,Telephone (08) 9287 4402 Facsimile: (08) 9388 3 8862,1,auto
72555,2,22,www.libertyresources.com.au,,www.libertyresources.com.au,,www.libertyresources.com.au,0,auto
72764,2,1,CST MINERALS LADY ANNIE EXPLORATION PTY LTD 	EPM 14424 ANNUAL REPORT,,CST MINERALS LADY ANNIE EXPLORATION PTY LTD 	EPM 14424 ANNUAL REPORT,,CST MINERALS LADY ANNIE EXPLORATION PTY LTD 	EPM 14424 ANNUAL REPORT,0,auto
72764,2,2,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
72764,2,3,Contents,,Contents,,Contents,0,auto
72764,2,4,SUMMARY 	3,,SUMMARY ,cyfra1 ,SUMMARY cyfra1 ,1,auto
72764,2,5,INTRODUCTION 	3,,INTRODUCTION ,cyfra1 ,INTRODUCTION cyfra1 ,1,auto
72764,2,6,LOCATION 	3,,LOCATION ,cyfra1 ,LOCATION cyfra1 ,0,auto
72764,2,7,TENURE 	5,,TENURE ,cyfra1 ,TENURE cyfra1 ,1,auto
72764,2,8,GEOLOGICAL SETTING 	7,,GEOLOGICAL SETTING ,cyfra1 ,GEOLOGICAL SETTING cyfra1 ,0,auto
72764,2,9,REVIEW OF PREVIOUS EXPLORATION 	9,,REVIEW OF PREVIOUS EXPLORATION ,cyfra1 ,REVIEW OF PREVIOUS EXPLORATION cyfra1 ,1,auto
72764,2,10,EXPLORATION TARGETS 	10,,EXPLORATION TARGETS ,cyfra1 ,EXPLORATION TARGETS cyfra1 ,1,auto
72764,2,11,CST EXPLORATION ACTIVITIES 2010 	14,,CST EXPLORATION ACTIVITIES 2010 ,cyfra1 ,CST EXPLORATION ACTIVITIES 2010 cyfra1 ,1,auto
72764,2,12,EXPLORATION ACTIVITIES 2011-2012 	21,,EXPLORATION ACTIVITIES 2011-2012 ,cyfra1 ,EXPLORATION ACTIVITIES 2011-2012 cyfra1 ,1,auto
72764,2,13,CONCLUSIONS 	21,,CONCLUSIONS ,cyfra1 ,CONCLUSIONS cyfra1 ,1,auto
72764,2,14,FOLLOW UP 	21,,FOLLOW UP ,cyfra1 ,FOLLOW UP cyfra1 ,1,auto
72764,2,15,STATEMENT OF COMPLIANCE 	21,,STATEMENT OF COMPLIANCE ,cyfra1 ,STATEMENT OF COMPLIANCE cyfra1 ,0,auto
72764,2,16,LIST OF FIGURES,,LIST OF FIGURES,,LIST OF FIGURES,0,auto
72764,2,17,Figure 1 	EPM 14424 Location Overview,,Figure 1 	EPM 14424 Location Overview,,Figure 1 	EPM 14424 Location Overview,0,auto
72764,2,18,Figure 2 	EPM 14424 Tenure Outline,,Figure 2 	EPM 14424 Tenure Outline,,Figure 2 	EPM 14424 Tenure Outline,0,auto
72764,2,19,Figure 3 	Cross-section of McNamara Group and Overlying,,Figure 3 	Cross-section of McNamara Group and Overlying,,Figure 3 	Cross-section of McNamara Group and Overlying,0,auto
72764,2,20,Sediments,,Sediments,,Sediments,0,auto
72764,2,21,"Figure 4 	EPM 14424 Geology, Structure and Target Areas",,"Figure 4 	EPM 14424 Geology, Structure and Target Areas",,"Figure 4 	EPM 14424 Geology, Structure and Target Areas",0,auto
72764,2,22,Figure 5 	2007 Soil Sampling Locations,,Figure 5 	2007 Soil Sampling Locations,,Figure 5 	2007 Soil Sampling Locations,0,auto
72764,2,23,Figure 6 	2007 Soil Sampling - Copper Results,,Figure 6 	2007 Soil Sampling - Copper Results,,Figure 6 	2007 Soil Sampling - Copper Results,0,auto
72764,2,24,Figure 7 	2007 Soil Sampling - Zinc Results,,Figure 7 	2007 Soil Sampling - Zinc Results,,Figure 7 	2007 Soil Sampling - Zinc Results,0,auto
72764,2,25,Figure 8 	2007 Copper soil sampling results and rock chip samples,,Figure 8 	2007 Copper soil sampling results and rock chip samples,,Figure 8 	2007 Copper soil sampling results and rock chip samples,2,auto
72764,2,26,Figure 9 	2010 soil survey (squares) showing 2008 soil Cu results,,Figure 9 	2010 soil survey (squares) showing 2008 soil Cu results,,Figure 9 	2010 soil survey (squares) showing 2008 soil Cu results,0,auto
72764,2,27,and broad geology,,and broad geology,,and broad geology,1,auto
72764,2,28,Figure 10 	2010 soil survey Cu results and broad geology,,Figure 10 	2010 soil survey Cu results and broad geology,,Figure 10 	2010 soil survey Cu results and broad geology,1,auto
72764,2,29,Figure 11 	2010 soil survey Zn results and broad geology,,Figure 11 	2010 soil survey Zn results and broad geology,,Figure 11 	2010 soil survey Zn results and broad geology,1,auto
72764,2,30,July 2012 	Page 2,,July 2012 	Page 2,,July 2012 	Page 2,0,auto
72867,3,1,List of Figures,,List of Figures,,List of Figures,0,auto
72867,3,2,Figure 1. EPM 12998 Block ID and Locality Map.,,Figure 1. EPM 12998 Block ID and Locality Map.,,Figure 1. EPM 12998 Block ID and Locality Map.,0,auto
72867,3,3,"Figure 2. EPM 12998 Topography, location and access",,"Figure 2. EPM 12998 Topography, location and access",,"Figure 2. EPM 12998 Topography, location and access",0,auto
72867,3,4,Figure 3. Ozmin Interpretive Geology,,Figure 3. Ozmin Interpretive Geology,,Figure 3. Ozmin Interpretive Geology,0,auto
72867,3,5,Plate 1. (attached) Kennecott Interpretitive Geological Map highlighting basalt-exhalite,,Plate 1. (attached) Kennecott Interpretitive Geological Map highlighting basalt-exhalite,,Plate 1. (attached) Kennecott Interpretitive Geological Map highlighting basalt-exhalite,0,auto
72867,3,6,sequences with Ozmin Soil Geochemical anomalies (Cu+Zn),,sequences with Ozmin Soil Geochemical anomalies (Cu+Zn),,sequences with Ozmin Soil Geochemical anomalies (Cu+Zn),0,auto
74718,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,legacy
74718,3,2,1. INTRODUCTION 	4,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,legacy
74718,3,3,2. TENURE 	4,cyfra1 punkt , TENURE ,cyfra1 ,cyfra1 punkt  TENURE cyfra1 ,1,legacy
74718,3,4,3. GEOLOGY 	5,cyfra1 punkt , GEOLOGY ,cyfra1 ,cyfra1 punkt  GEOLOGY cyfra1 ,1,legacy
74718,3,5,4. EXPLORATION WORK COMPLETED 	8,cyfra1 punkt , EXPLORATION WORK COMPLETED ,cyfra1 ,cyfra1 punkt  EXPLORATION WORK COMPLETED cyfra1 ,1,legacy
74718,3,6,Summary of Work Completed 	8,,Summary of Work Completed ,cyfra1 ,Summary of Work Completed cyfra1 ,2,legacy
74718,3,7,4.1 GEOPHYSICS 	8,cyfra1 punkt cyfra2 , GEOPHYSICS ,cyfra1 ,cyfra1 punkt cyfra2  GEOPHYSICS cyfra1 ,2,legacy
74718,3,8,4.1.1 Airborne Magnetic/Radiometric Surveys 	8,cyfra1 punkt cyfra2 punkt cyfra3 , Airborne Magnetic/Radiometric Surveys ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Airborne Magnetic/Radiometric Surveys cyfra1 ,2,legacy
74718,3,9,4.1.2 25 Hz GEOTEM Survey 	8,cyfra1 punkt cyfra2 punkt cyfra3 , 25 Hz GEOTEM Survey ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  25 Hz GEOTEM Survey cyfra1 ,2,legacy
74718,3,10,4.1.3 Ground Magnetic Surveys 	8,cyfra1 punkt cyfra2 punkt cyfra3 , Ground Magnetic Surveys ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Ground Magnetic Surveys cyfra1 ,2,legacy
74718,3,11,4.1.4 Gravity Surveys 	9,cyfra1 punkt cyfra2 punkt cyfra3 , Gravity Surveys ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Gravity Surveys cyfra1 ,2,legacy
74718,3,12,4.2 Drilling 	10,cyfra1 punkt cyfra2 , Drilling ,cyfra1 ,cyfra1 punkt cyfra2  Drilling cyfra1 ,2,legacy
74718,3,13,5. CONCLUSIONS 	10,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,cyfra1 punkt  CONCLUSIONS cyfra1 ,1,legacy
74718,3,14,List of Figures,,List of Figures,,List of Figures,0,legacy
74718,3,15,Figure 1: Sub-blocks relinquished for EPM 6788 	7,,Figure 1: Sub-blocks relinquished for EPM 6788 ,cyfra1 ,Figure 1: Sub-blocks relinquished for EPM 6788 cyfra1 ,0,legacy
74718,3,16,Figure 2 Geophyiscal surveys for relinquished sub-blocks 	12,,Figure 2 Geophyiscal surveys for relinquished sub-blocks ,cyfra1 ,Figure 2 Geophyiscal surveys for relinquished sub-blocks cyfra1 ,0,legacy
74718,3,17,List of Tables,,List of Tables,,List of Tables,0,legacy
74718,3,18,Table 1 Tenement Details 	4,,Table 1 Tenement Details ,cyfra1 ,Table 1 Tenement Details cyfra1 ,0,legacy
74718,3,19,Table 2 Sub blocks to be relinquished 18 in total 	4,,Table 2 Sub blocks to be relinquished 18 in total ,cyfra1 ,Table 2 Sub blocks to be relinquished 18 in total cyfra1 ,1,legacy
74718,3,20,Table 3 Lithostratigraphic and geophysical comparison between the Soldiers Cap group and,,Table 3 Lithostratigraphic and geophysical comparison between the Soldiers Cap group and,,Table 3 Lithostratigraphic and geophysical comparison between the Soldiers Cap group and,0,legacy
74718,3,21,Fullarton River Group 	6,,Fullarton River Group ,cyfra1 ,Fullarton River Group cyfra1 ,0,legacy
74718,3,22,Table 4 Summary of Gravity Surveys 	9,,Table 4 Summary of Gravity Surveys ,cyfra1 ,Table 4 Summary of Gravity Surveys cyfra1 ,2,legacy
74718,3,23,Table 5 Drill hole details for all drilling conducted on the relinquished sub-blocks EPM6788 11,,Table 5 Drill hole details for all drilling conducted on the relinquished sub-blocks EPM6788 11,,Table 5 Drill hole details for all drilling conducted on the relinquished sub-blocks EPM6788 11,0,legacy
74718,3,24,List of Appendices,,List of Appendices,,List of Appendices,0,legacy
74718,3,25,Appendix A: Geochemical Results,,Appendix A: Geochemical Results,,Appendix A: Geochemical Results,0,legacy
74718,3,26,Appendix B: Geological Logs,,Appendix B: Geological Logs,,Appendix B: Geological Logs,0,legacy
74760,2,1,Table of Contents,,Table of Contents,,Table of Contents,0,auto
74760,2,2,DAA 13 	1,,DAA 13 ,cyfra1 ,DAA 13 cyfra1 ,0,auto
74760,2,3,END OF AUTHORITY REPORT 	1,,END OF AUTHORITY REPORT ,cyfra1 ,END OF AUTHORITY REPORT cyfra1 ,0,auto
74760,2,4,1 November 2011 - 31 October 2012 	1,cyfra1 , November 2011 - 31 October 2012 ,cyfra1 ,cyfra1  November 2011 - 31 October 2012 cyfra1 ,1,auto
74760,2,5,DAA Information 	1,,DAA Information ,cyfra1 ,DAA Information cyfra1 ,0,auto
74760,2,6,Section 22A (a) 	1,,Section 22A (a) ,cyfra1 ,Section 22A (a) cyfra1 ,0,auto
74760,2,7,Section 22A (b) 	1,,Section 22A (b) ,cyfra1 ,Section 22A (b) cyfra1 ,1,auto
75015,2,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
75015,2,2,Page,,Page,,Page,0,auto
75015,2,3,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
75015,2,4,1.1 	Location and Access 	1,cyfra1 punkt cyfra2 , 	Location and Access ,cyfra1 ,cyfra1 punkt cyfra2  	Location and Access cyfra1 ,2,auto
75015,2,5,1.2 	Exploration Rationale 	1,cyfra1 punkt cyfra2 , 	Exploration Rationale ,cyfra1 ,cyfra1 punkt cyfra2  	Exploration Rationale cyfra1 ,2,auto
75015,2,6,2. 	TENURE DETAILS 	1,cyfra1 punkt , 	TENURE DETAILS ,cyfra1 ,cyfra1 punkt  	TENURE DETAILS cyfra1 ,1,auto
75015,2,7,3. 	PREVIOUS WORK 	3,cyfra1 punkt , 	PREVIOUS WORK ,cyfra1 ,cyfra1 punkt  	PREVIOUS WORK cyfra1 ,1,auto
75015,2,8,4. 	GEOLOGY 	3,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
75015,2,9,5. 	WORK COMPLETED DURING THE REPORING PERIOD 	5,cyfra1 punkt , 	WORK COMPLETED DURING THE REPORING PERIOD ,cyfra1 ,cyfra1 punkt  	WORK COMPLETED DURING THE REPORING PERIOD cyfra1 ,1,auto
75015,2,10,6. 	RECOMMENDATIONS 	7,cyfra1 punkt , 	RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	RECOMMENDATIONS cyfra1 ,1,auto
75015,2,11,TABLE OF FIGURES,,TABLE OF FIGURES,,TABLE OF FIGURES,0,auto
75015,2,12,Figure 1 Location Map - Texas Project Tenements 	2,,Figure 1 Location Map - Texas Project Tenements ,cyfra1 ,Figure 1 Location Map - Texas Project Tenements cyfra1 ,0,auto
75015,2,13,Figure 2 Geology of EPM 18191 	4,,Figure 2 Geology of EPM 18191 ,cyfra1 ,Figure 2 Geology of EPM 18191 cyfra1 ,0,auto
75015,2,14,Figure 3 Historical Gold Workings on Geology Structure Map 	4,,Figure 3 Historical Gold Workings on Geology Structure Map ,cyfra1 ,Figure 3 Historical Gold Workings on Geology Structure Map cyfra1 ,0,auto
75015,2,15,Figure 4 Historical Stream Sediment Results 	5,,Figure 4 Historical Stream Sediment Results ,cyfra1 ,Figure 4 Historical Stream Sediment Results cyfra1 ,2,auto
75015,2,16,Figure 5 Stream Sediment Sample Locations 	6,,Figure 5 Stream Sediment Sample Locations ,cyfra1 ,Figure 5 Stream Sediment Sample Locations cyfra1 ,0,auto
75015,2,17,Figure 6 Stream Sediment Sample Results (gold ppm) 	6,,Figure 6 Stream Sediment Sample Results (gold ppm) ,cyfra1 ,Figure 6 Stream Sediment Sample Results (gold ppm) cyfra1 ,2,auto
75015,2,18,Figure 7 Stream Sediment Sample Results (arsenic ppm) 	7,,Figure 7 Stream Sediment Sample Results (arsenic ppm) ,cyfra1 ,Figure 7 Stream Sediment Sample Results (arsenic ppm) cyfra1 ,2,auto
75015,2,19,APPENDIX 1,,APPENDIX 1,,APPENDIX 1,0,auto
75015,2,20,Stream Sediment Sample Results,,Stream Sediment Sample Results,,Stream Sediment Sample Results,1,manual
75082,2,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
75082,2,2,Page,,Page,,Page,0,auto
75082,2,3,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
75082,2,4,1.1 	Location and Access 	1,cyfra1 punkt cyfra2 , 	Location and Access ,cyfra1 ,cyfra1 punkt cyfra2  	Location and Access cyfra1 ,2,auto
75082,2,5,1.2 	Exploration Rationale 	1,cyfra1 punkt cyfra2 , 	Exploration Rationale ,cyfra1 ,cyfra1 punkt cyfra2  	Exploration Rationale cyfra1 ,2,auto
75082,2,6,2. 	TENURE DETAILS 	1,cyfra1 punkt , 	TENURE DETAILS ,cyfra1 ,cyfra1 punkt  	TENURE DETAILS cyfra1 ,1,auto
75082,2,7,3. 	PREVIOUS WORK 	3,cyfra1 punkt , 	PREVIOUS WORK ,cyfra1 ,cyfra1 punkt  	PREVIOUS WORK cyfra1 ,1,auto
75082,2,8,4. 	GEOLOGY 	5,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
75082,2,9,5. 	WORK COMPLETED DURING THE REPORING PERIOD 	6,cyfra1 punkt , 	WORK COMPLETED DURING THE REPORING PERIOD ,cyfra1 ,cyfra1 punkt  	WORK COMPLETED DURING THE REPORING PERIOD cyfra1 ,1,auto
75082,2,10,6. 	RECOMMENDATIONS 	7,cyfra1 punkt , 	RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	RECOMMENDATIONS cyfra1 ,1,auto
75082,2,11,TABLE OF FIGURES,,TABLE OF FIGURES,,TABLE OF FIGURES,0,auto
75082,2,12,Figure 1 Location Map - Texas Project Tenements,,Figure 1 Location Map - Texas Project Tenements,,Figure 1 Location Map - Texas Project Tenements,0,auto
75082,2,13,Figure 2 Historical sampling with results for gold on EPM 18192,,Figure 2 Historical sampling with results for gold on EPM 18192,,Figure 2 Historical sampling with results for gold on EPM 18192,0,auto
75082,2,14,Figure 3 Regional historic stream sediment sampling locations,,Figure 3 Regional historic stream sediment sampling locations,,Figure 3 Regional historic stream sediment sampling locations,0,auto
75082,2,15,Figure 4 Geology of EPM 18192 with historical workings,,Figure 4 Geology of EPM 18192 with historical workings,,Figure 4 Geology of EPM 18192 with historical workings,0,auto
75082,2,16,Figure 5 Stream Sediment Samples with Results for gold ppm,,Figure 5 Stream Sediment Samples with Results for gold ppm,,Figure 5 Stream Sediment Samples with Results for gold ppm,0,auto
75082,2,17,APPENDIX 1,,APPENDIX 1,,APPENDIX 1,0,auto
75082,2,18,Stream Sediment Sample Results,,Stream Sediment Sample Results,,Stream Sediment Sample Results,1,manual
75738,2,1,CONTENTS:,,CONTENTS:,,CONTENTS:,0,auto
75738,2,2,page,,page,,page,0,auto
75738,2,3,1. Introduction 	3,cyfra1 punkt , Introduction ,cyfra1 ,cyfra1 punkt  Introduction cyfra1 ,1,auto
75738,2,4,2. Sub blocks 	3,cyfra1 punkt , Sub blocks ,cyfra1 ,cyfra1 punkt  Sub blocks cyfra1 ,0,auto
75738,2,5,3. Geology 	3,cyfra1 punkt , Geology ,cyfra1 ,cyfra1 punkt  Geology cyfra1 ,1,auto
75738,2,6,5. Summary of Historical Exploration at Glen Isla 	5,cyfra1 punkt , Summary of Historical Exploration at Glen Isla ,cyfra1 ,cyfra1 punkt  Summary of Historical Exploration at Glen Isla cyfra1 ,2,auto
75738,2,7,5. Desktop Research 	5,cyfra1 punkt , Desktop Research ,cyfra1 ,cyfra1 punkt  Desktop Research cyfra1 ,1,auto
75738,2,8,6. Exploration by Bowen Energy 	6,cyfra1 punkt , Exploration by Bowen Energy ,cyfra1 ,cyfra1 punkt  Exploration by Bowen Energy cyfra1 ,1,auto
75738,2,9,7. Drillhole summary data 	7,cyfra1 punkt , Drillhole summary data ,cyfra1 ,cyfra1 punkt  Drillhole summary data cyfra1 ,1,auto
75738,2,10,8. Results 	8,cyfra1 punkt , Results ,cyfra1 ,cyfra1 punkt  Results cyfra1 ,1,auto
